data	sample	method_instance	memory_mb	runtime_s	method	n_cell	n_gene	technology	runtime(min)	memory(GB)	ARI
2057	libd_dlpfc	Br5292_151508	spaGCN/config_16	380.06	95.8038	spaGCN	4384	33538	Visium	1.59673	0.38006	0.43954
2058	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	spaGCN/config_16	554.89	33.2418	spaGCN	3798	36601	Visium	0.5540299999999999	0.55489	0.346186
2059	visium_chicken_heart	sample_D4	spaGCN/config_16	631.98	8.6124	spaGCN	747	24356	Visium	0.14353999999999997	0.63198	0.430212
2060	visium_chicken_heart	sample_D14	spaGCN/config_16	307.95	28.5752	spaGCN	1967	24356	Visium	0.4762533333333333	0.30795	0.322523
2061	visium_chicken_heart	sample_D7	spaGCN/config_16	979.35	14.4461	spaGCN	1966	24356	Visium	0.24076833333333333	0.97935	0.250835
2062	visium_chicken_heart	sample_D10	spaGCN/config_16	990.61	10.6172	spaGCN	1916	24356	Visium	0.17695333333333335	0.99061	0.32664
2063	STARmap_plus	well09	spaGCN/config_16	41894.18	482.8583	spaGCN	50603	1022	Starmap+	8.047638333333333	41.89418	0.511684
2064	STARmap_plus	well01brain	spaGCN/config_16	13625.79	198.4723	spaGCN	29623	1022	Starmap+	3.3078716666666663	13.62579	0.310118
2065	STARmap_plus	well05	spaGCN/config_16	37451.12	310.8285	spaGCN	46184	1022	Starmap+	5.180475	37.45112	0.454906
2066	STARmap_plus	well03	spaGCN/config_16	15827.26	291.6138	spaGCN	36954	1022	Starmap+	4.8602300000000005	15.82726	0.452265
2067	STARmap_plus	well08	spaGCN/config_16	32625.45	253.6886	spaGCN	48306	1022	Starmap+	4.228143333333334	32.62545	0.442843
2068	STARmap_plus	well07	spaGCN/config_16	31706.42	263.601	spaGCN	45268	1022	Starmap+	4.39335	31.706419999999998	0.393643
2069	STARmap_plus	well06	spaGCN/config_16	55112.11	493.2898	spaGCN	58117	1022	Starmap+	8.221496666666667	55.11211	0.380738
2070	STARmap_plus	well11	spaGCN/config_16	35864.47	291.0035	spaGCN	43341	1022	Starmap+	4.850058333333333	35.864470000000004	0.0897783
2071	STARmap_plus	well10	spaGCN/config_16	72321.5	642.641	spaGCN	63343	1022	Starmap+	10.710683333333332	72.3215	0.412189
2072	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	spaGCN/config_16	153196.64	1358.2853	spaGCN	90145	500	MERFISH	22.638088333333332	153.19664	0.340782
2073	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	spaGCN/config_16	242873.33	2534.6943	spaGCN	115779	500	MERFISH	42.244905	242.87332999999998	0.283288
2074	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	spaGCN/config_16	234657.87	2476.5816	spaGCN	112169	500	MERFISH	41.27636	234.65787	0.222651
2075	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	spaGCN/config_16	203205.61	1336.8916	spaGCN	104572	500	MERFISH	22.281526666666664	203.20560999999998	0.412318
2076	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	spaGCN/config_16	267082.14	3402.7588	spaGCN	120186	500	MERFISH	56.712646666666664	267.08214000000004	0.311794
2077	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	spaGCN/config_16	189107.65	2380.4205	spaGCN	99806	500	MERFISH	39.673675	189.10765	0.346625
2078	xenium-mouse-brain-SergioSalas	region_main	spaGCN/config_16	380701.86	4750.7335	spaGCN	142991	248	Xenium	79.17889166666667	380.70186	0.238102
2079	libd_dlpfc	Br8100_151674	spaGCN/config_2	504.29	37.2803	spaGCN	3673	33538	Visium	0.6213383333333333	0.50429	0.224284
2080	libd_dlpfc	Br5292_151507	spaGCN/config_2	1037.65	26.0625	spaGCN	4226	33538	Visium	0.434375	1.0376500000000002	0.292802
2081	libd_dlpfc	Br5595_151672	spaGCN/config_2	879.34	19.8749	spaGCN	4015	33538	Visium	0.3312483333333333	0.87934	0.217886
2082	libd_dlpfc	Br8100_151675	spaGCN/config_2	958.18	30.0448	spaGCN	3592	33538	Visium	0.5007466666666667	0.9581799999999999	0.299607
2083	libd_dlpfc	Br5595_151670	spaGCN/config_2	854.99	23.2699	spaGCN	3498	33538	Visium	0.3878316666666667	0.85499	0.298705
2084	libd_dlpfc	Br5595_151671	spaGCN/config_2	1067.06	23.6714	spaGCN	4110	33538	Visium	0.3945233333333333	1.06706	0.166992
2085	libd_dlpfc	Br5292_151509	spaGCN/config_2	801.78	43.4647	spaGCN	4789	33538	Visium	0.7244116666666667	0.8017799999999999	0.168276
2086	libd_dlpfc	Br5292_151510	spaGCN/config_2	1097.05	38.4611	spaGCN	4634	33538	Visium	0.6410183333333334	1.0970499999999999	0.0835842
2087	libd_dlpfc	Br8100_151676	spaGCN/config_2	887.24	31.0742	spaGCN	3460	33538	Visium	0.5179033333333334	0.88724	0.126117
2088	libd_dlpfc	Br8100_151673	spaGCN/config_2	434.14	39.915	spaGCN	3639	33538	Visium	0.66525	0.43413999999999997	0.195703
2089	libd_dlpfc	Br5595_151669	spaGCN/config_2	974.48	32.2082	spaGCN	3661	33538	Visium	0.5368033333333333	0.97448	0.102742
2090	libd_dlpfc	Br5292_151508	spaGCN/config_2	925.2	30.5242	spaGCN	4384	33538	Visium	0.5087366666666667	0.9252	0.354906
2091	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	spaGCN/config_2	3064.77	70.196	spaGCN	3798	36601	Visium	1.1699333333333333	3.0647699999999998	0.456915
2092	visium_chicken_heart	sample_D4	spaGCN/config_2	697.4	16.4066	spaGCN	747	24356	Visium	0.27344333333333337	0.6974	0.743765
2093	visium_chicken_heart	sample_D14	spaGCN/config_2	865.1	52.0564	spaGCN	1967	24356	Visium	0.8676066666666666	0.8651	0.392168
2094	visium_chicken_heart	sample_D7	spaGCN/config_2	1069.29	19.0791	spaGCN	1966	24356	Visium	0.317985	1.06929	0.22488
2095	visium_chicken_heart	sample_D10	spaGCN/config_2	947.76	26.017	spaGCN	1916	24356	Visium	0.43361666666666665	0.9477599999999999	0.43954
2096	STARmap_plus	well09	spaGCN/config_2	42822.62	396.7326	spaGCN	50603	1022	Starmap+	6.61221	42.82262	0.346186
2097	STARmap_plus	well01brain	spaGCN/config_2	9156.61	283.4502	spaGCN	29623	1022	Starmap+	4.72417	9.15661	0.430212
2098	STARmap_plus	well05	spaGCN/config_2	38092.02	771.8488	spaGCN	46184	1022	Starmap+	12.864146666666667	38.09202	0.322523
2099	STARmap_plus	well03	spaGCN/config_2	12546.46	412.1301	spaGCN	36954	1022	Starmap+	6.868835000000001	12.54646	0.250835
2100	STARmap_plus	well08	spaGCN/config_2	40406.71	589.2695	spaGCN	48306	1022	Starmap+	9.821158333333333	40.40671	0.32664
2101	STARmap_plus	well07	spaGCN/config_2	23450.62	412.1557	spaGCN	45268	1022	Starmap+	6.8692616666666675	23.45062	0.511684
2102	STARmap_plus	well06	spaGCN/config_2	50173.96	1822.9786	spaGCN	58117	1022	Starmap+	30.382976666666664	50.17396	0.310118
2103	STARmap_plus	well11	spaGCN/config_2	36278.31	896.4998	spaGCN	43341	1022	Starmap+	14.941663333333334	36.27831	0.454906
2104	STARmap_plus	well10	spaGCN/config_2	65809.9	1046.7732	spaGCN	63343	1022	Starmap+	17.44622	65.8099	0.452265
2105	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	spaGCN/config_2	150701.43	3194.8489	spaGCN	90145	500	MERFISH	53.247481666666665	150.70143	0.442843
2106	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	spaGCN/config_2	251753.96	3685.9915	spaGCN	115779	500	MERFISH	61.433191666666666	251.75395999999998	0.393643
2107	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	spaGCN/config_2	240375.32	6320.1891	spaGCN	112169	500	MERFISH	105.336485	240.37532000000002	0.380738
2108	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	spaGCN/config_2	187989.18	2277.495	spaGCN	104572	500	MERFISH	37.95825	187.98918	0.0897783
2109	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	spaGCN/config_2	258626.48	3206.4661	spaGCN	120186	500	MERFISH	53.44110166666667	258.62648	0.412189
2110	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	spaGCN/config_2	182089.75	5010.5077	spaGCN	99806	500	MERFISH	83.50846166666666	182.08975	0.340782
2111	xenium-mouse-brain-SergioSalas	region_main	spaGCN/config_2	386784.22	5708.7757	spaGCN	142991	248	Xenium	95.14626166666667	386.78421999999995	0.283288
2112	libd_dlpfc	Br8100_151674	spaGCN/config_3	1072.34	50.6746	spaGCN	3673	33538	Visium	0.8445766666666666	1.0723399999999998	0.222651
2113	libd_dlpfc	Br5292_151507	spaGCN/config_3	1028.89	25.5089	spaGCN	4226	33538	Visium	0.42514833333333335	1.02889	0.412318
2114	libd_dlpfc	Br5595_151672	spaGCN/config_3	1029.1	23.8655	spaGCN	4015	33538	Visium	0.3977583333333333	1.0291	0.311794
2115	libd_dlpfc	Br8100_151675	spaGCN/config_3	958.41	28.4854	spaGCN	3592	33538	Visium	0.47475666666666666	0.95841	0.346625
2116	libd_dlpfc	Br5595_151670	spaGCN/config_3	921.72	25.5951	spaGCN	3498	33538	Visium	0.426585	0.92172	0.238102
2117	libd_dlpfc	Br5595_151671	spaGCN/config_3	1070.82	29.7837	spaGCN	4110	33538	Visium	0.496395	1.0708199999999999	0.224284
2118	libd_dlpfc	Br5292_151509	spaGCN/config_3	1157.01	41.4013	spaGCN	4789	33538	Visium	0.6900216666666666	1.15701	0.292802
2119	libd_dlpfc	Br5292_151510	spaGCN/config_3	1104.48	27.8091	spaGCN	4634	33538	Visium	0.46348500000000004	1.1044800000000001	0.217886
2120	libd_dlpfc	Br8100_151676	spaGCN/config_3	961.81	30.0036	spaGCN	3460	33538	Visium	0.50006	0.9618099999999999	0.299607
2121	libd_dlpfc	Br8100_151673	spaGCN/config_3	758.04	41.8773	spaGCN	3639	33538	Visium	0.697955	0.7580399999999999	0.298705
2122	libd_dlpfc	Br5595_151669	spaGCN/config_3	432.41	33.2415	spaGCN	3661	33538	Visium	0.554025	0.43241	0.166992
2123	libd_dlpfc	Br5292_151508	spaGCN/config_3	1022.59	37.2303	spaGCN	4384	33538	Visium	0.620505	1.02259	0.168276
2124	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	spaGCN/config_3	2939.8	112.9568	spaGCN	3798	36601	Visium	1.8826133333333332	2.9398	0.0835842
2125	visium_chicken_heart	sample_D4	spaGCN/config_3	683.0	14.3939	spaGCN	747	24356	Visium	0.23989833333333335	0.683	0.125975
2126	visium_chicken_heart	sample_D14	spaGCN/config_3	412.7	37.8598	spaGCN	1967	24356	Visium	0.6309966666666667	0.4127	0.195703
2127	visium_chicken_heart	sample_D7	spaGCN/config_3	985.74	61.4411	spaGCN	1966	24356	Visium	1.0240183333333333	0.9857400000000001	0.102742
2128	visium_chicken_heart	sample_D10	spaGCN/config_3	416.34	33.2507	spaGCN	1916	24356	Visium	0.5541783333333333	0.41634	0.247929
2129	STARmap_plus	well09	spaGCN/config_3	33454.86	484.0961	spaGCN	50603	1022	Starmap+	8.068268333333332	33.454860000000004	0.450486
2130	STARmap_plus	well01brain	spaGCN/config_3	9852.11	268.9118	spaGCN	29623	1022	Starmap+	4.481863333333334	9.85211	0.554688
2131	STARmap_plus	well05	spaGCN/config_3	24458.49	388.5219	spaGCN	46184	1022	Starmap+	6.475365	24.45849	0.375495
2132	STARmap_plus	well03	spaGCN/config_3	14927.76	604.3671	spaGCN	36954	1022	Starmap+	10.072785000000001	14.927760000000001	0.33899
2133	STARmap_plus	well08	spaGCN/config_3	40639.71	843.5658	spaGCN	48306	1022	Starmap+	14.059429999999999	40.63971	0.433417
2134	STARmap_plus	well07	spaGCN/config_3	16790.18	493.8021	spaGCN	45268	1022	Starmap+	8.230034999999999	16.79018	0.344152
2135	STARmap_plus	well06	spaGCN/config_3	64618.89	1380.1795	spaGCN	58117	1022	Starmap+	23.002991666666667	64.61889	0.356138
2136	STARmap_plus	well11	spaGCN/config_3	22172.46	1005.9181	spaGCN	43341	1022	Starmap+	16.765301666666666	22.172459999999997	0.332242
2137	STARmap_plus	well10	spaGCN/config_3	69572.03	1332.3628	spaGCN	63343	1022	Starmap+	22.20604666666667	69.57203	0.276421
2138	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	spaGCN/config_3	152440.15	1455.2942	spaGCN	90145	500	MERFISH	24.254903333333335	152.44015	0.319666
2139	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	spaGCN/config_3	243301.8	4382.8944	spaGCN	115779	500	MERFISH	73.04824	243.3018	0.378724
2140	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	spaGCN/config_3	239252.89	3421.2559	spaGCN	112169	500	MERFISH	57.02093166666667	239.25289	0.314469
2141	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	spaGCN/config_3	205979.15	2365.8228	spaGCN	104572	500	MERFISH	39.43038	205.97915	0.43879
2142	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	spaGCN/config_3	256493.82	4785.5121	spaGCN	120186	500	MERFISH	79.758535	256.49382	0.460185
2143	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	spaGCN/config_3	185995.95	2445.7578	spaGCN	99806	500	MERFISH	40.762629999999994	185.99595000000002	0.439975
2144	xenium-mouse-brain-SergioSalas	region_main	spaGCN/config_3	375265.6	6751.585	spaGCN	142991	248	Xenium	112.52641666666666	375.26559999999995	0.395628
2145	libd_dlpfc	Br8100_151674	spaGCN/config_4	486.9	40.891	spaGCN	3673	33538	Visium	0.6815166666666667	0.4869	0.339371
2146	libd_dlpfc	Br5292_151507	spaGCN/config_4	1033.89	24.6529	spaGCN	4226	33538	Visium	0.41088166666666665	1.0338900000000002	0.0897125
2147	libd_dlpfc	Br5595_151672	spaGCN/config_4	935.11	22.1083	spaGCN	4015	33538	Visium	0.36847166666666664	0.93511	0.290398
2148	libd_dlpfc	Br8100_151675	spaGCN/config_4	962.68	30.2374	spaGCN	3592	33538	Visium	0.5039566666666667	0.96268	0.296808
2149	libd_dlpfc	Br5595_151670	spaGCN/config_4	918.86	19.4189	spaGCN	3498	33538	Visium	0.32364833333333337	0.91886	0.276816
2150	libd_dlpfc	Br5595_151671	spaGCN/config_4	1050.59	29.3263	spaGCN	4110	33538	Visium	0.48877166666666666	1.05059	0.29002
2151	libd_dlpfc	Br5292_151509	spaGCN/config_4	1084.0	31.3684	spaGCN	4789	33538	Visium	0.5228066666666666	1.084	0.256248
2152	libd_dlpfc	Br5292_151510	spaGCN/config_4	725.03	40.1448	spaGCN	4634	33538	Visium	0.6690799999999999	0.72503	0.257983
2153	libd_dlpfc	Br8100_151676	spaGCN/config_4	959.73	30.9645	spaGCN	3460	33538	Visium	0.5160750000000001	0.95973	0.347728
2154	libd_dlpfc	Br8100_151673	spaGCN/config_4	744.79	36.5737	spaGCN	3639	33538	Visium	0.6095616666666667	0.74479	0.236656
2155	libd_dlpfc	Br5595_151669	spaGCN/config_4	745.11	31.3793	spaGCN	3661	33538	Visium	0.5229883333333334	0.74511	0.218282
2156	libd_dlpfc	Br5292_151508	spaGCN/config_4	1014.38	28.3942	spaGCN	4384	33538	Visium	0.4732366666666667	1.01438	0.252216
2157	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	spaGCN/config_4	940.73	91.5247	spaGCN	3798	36601	Visium	1.5254116666666666	0.9407300000000001	0.178094
2158	visium_chicken_heart	sample_D4	spaGCN/config_4	695.25	12.3487	spaGCN	747	24356	Visium	0.20581166666666664	0.69525	0.190328
2159	visium_chicken_heart	sample_D14	spaGCN/config_4	987.06	32.5042	spaGCN	1967	24356	Visium	0.5417366666666666	0.9870599999999999	0.271602
2160	visium_chicken_heart	sample_D7	spaGCN/config_4	1073.01	17.8288	spaGCN	1966	24356	Visium	0.29714666666666667	1.07301	0.147063
2161	visium_chicken_heart	sample_D10	spaGCN/config_4	1065.66	19.879	spaGCN	1916	24356	Visium	0.3313166666666667	1.06566	0.18603
2162	STARmap_plus	well09	spaGCN/config_4	41959.89	410.4733	spaGCN	50603	1022	Starmap+	6.841221666666667	41.95989	0.100658
2163	STARmap_plus	well01brain	spaGCN/config_4	11518.42	282.9128	spaGCN	29623	1022	Starmap+	4.715213333333334	11.51842	0.125354
2164	STARmap_plus	well05	spaGCN/config_4	37960.56	872.3431	spaGCN	46184	1022	Starmap+	14.539051666666667	37.96056	0.222924
2165	STARmap_plus	well03	spaGCN/config_4	16811.11	418.7489	spaGCN	36954	1022	Starmap+	6.979148333333333	16.81111	0.120935
2166	STARmap_plus	well08	spaGCN/config_4	40359.15	677.572	spaGCN	48306	1022	Starmap+	11.292866666666667	40.35915	0.247929
2167	STARmap_plus	well07	spaGCN/config_4	33342.45	528.4364	spaGCN	45268	1022	Starmap+	8.807273333333335	33.34245	0.450486
2168	STARmap_plus	well06	spaGCN/config_4	62244.17	1796.7964	spaGCN	58117	1022	Starmap+	29.946606666666664	62.24417	0.554688
2169	STARmap_plus	well11	spaGCN/config_4	21995.26	750.774	spaGCN	43341	1022	Starmap+	12.5129	21.99526	0.375495
2170	STARmap_plus	well10	spaGCN/config_4	70553.22	991.6939	spaGCN	63343	1022	Starmap+	16.528231666666667	70.55322	0.33899
2171	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	spaGCN/config_4	143586.3	4042.8973	spaGCN	90145	500	MERFISH	67.38162166666667	143.5863	0.433417
2172	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	spaGCN/config_4	247575.44	2735.6171	spaGCN	115779	500	MERFISH	45.59361833333333	247.57544000000001	0.344152
2173	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	spaGCN/config_4	225612.7	6512.5419	spaGCN	112169	500	MERFISH	108.542365	225.61270000000002	0.356138
2174	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	spaGCN/config_4	208199.43	3066.926	spaGCN	104572	500	MERFISH	51.115433333333335	208.19943	0.332242
2175	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	spaGCN/config_4	261955.39	3097.889	spaGCN	120186	500	MERFISH	51.631483333333335	261.95539	0.276421
2176	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	spaGCN/config_4	181283.6	6022.7943	spaGCN	99806	500	MERFISH	100.379905	181.2836	0.319666
2177	xenium-mouse-brain-SergioSalas	region_main	spaGCN/config_4	382157.99	10879.6359	spaGCN	142991	248	Xenium	181.32726499999998	382.15799	0.378724
2178	libd_dlpfc	Br8100_151674	spaGCN/config_5	522.23	35.6684	spaGCN	3673	33538	Visium	0.5944733333333333	0.52223	0.314469
2179	libd_dlpfc	Br5292_151507	spaGCN/config_5	1029.24	39.4792	spaGCN	4226	33538	Visium	0.6579866666666666	1.02924	0.43879
2180	libd_dlpfc	Br5595_151672	spaGCN/config_5	1026.98	27.307	spaGCN	4015	33538	Visium	0.45511666666666667	1.02698	0.460185
2181	libd_dlpfc	Br8100_151675	spaGCN/config_5	977.26	30.5414	spaGCN	3592	33538	Visium	0.5090233333333333	0.97726	0.439975
2182	libd_dlpfc	Br5595_151670	spaGCN/config_5	931.1	27.7612	spaGCN	3498	33538	Visium	0.46268666666666664	0.9311	0.395628
2183	libd_dlpfc	Br5595_151671	spaGCN/config_5	713.36	32.6608	spaGCN	4110	33538	Visium	0.5443466666666666	0.71336	0.339371
2184	libd_dlpfc	Br5292_151509	spaGCN/config_5	864.65	50.6909	spaGCN	4789	33538	Visium	0.8448483333333333	0.86465	0.0897125
2185	libd_dlpfc	Br5292_151510	spaGCN/config_5	720.99	127.0937	spaGCN	4634	33538	Visium	2.118228333333333	0.72099	0.290398
2186	libd_dlpfc	Br8100_151676	spaGCN/config_5	863.76	37.0418	spaGCN	3460	33538	Visium	0.6173633333333334	0.86376	0.296808
2187	libd_dlpfc	Br8100_151673	spaGCN/config_5	670.31	66.1063	spaGCN	3639	33538	Visium	1.1017716666666668	0.67031	0.276817
2188	libd_dlpfc	Br5595_151669	spaGCN/config_5	996.97	132.7442	spaGCN	3661	33538	Visium	2.2124033333333335	0.99697	0.290324
2189	libd_dlpfc	Br5292_151508	spaGCN/config_5	1030.9	36.9508	spaGCN	4384	33538	Visium	0.6158466666666667	1.0309000000000001	0.255777
2190	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	spaGCN/config_5	3050.4	144.9655	spaGCN	3798	36601	Visium	2.4160916666666665	3.0504000000000002	0.257983
2191	visium_chicken_heart	sample_D4	spaGCN/config_5	193.34	43.1054	spaGCN	747	24356	Visium	0.7184233333333334	0.19334	0.347728
2192	visium_chicken_heart	sample_D14	spaGCN/config_5	991.43	30.6989	spaGCN	1967	24356	Visium	0.5116483333333333	0.9914299999999999	0.236656
2193	visium_chicken_heart	sample_D7	spaGCN/config_5	1062.8	21.3009	spaGCN	1966	24356	Visium	0.35501499999999997	1.0628	0.218282
2194	visium_chicken_heart	sample_D10	spaGCN/config_5	661.05	47.8233	spaGCN	1916	24356	Visium	0.7970550000000001	0.6610499999999999	0.252216
2195	STARmap_plus	well09	spaGCN/config_5	29739.3	313.1912	spaGCN	50603	1022	Starmap+	5.219853333333333	29.7393	0.178094
2196	STARmap_plus	well01brain	spaGCN/config_5	13718.01	257.1512	spaGCN	29623	1022	Starmap+	4.285853333333334	13.71801	0.190328
2197	STARmap_plus	well05	spaGCN/config_5	37583.25	491.8803	spaGCN	46184	1022	Starmap+	8.198005	37.58325	0.271602
2198	STARmap_plus	well03	spaGCN/config_5	19515.7	403.2132	spaGCN	36954	1022	Starmap+	6.720219999999999	19.515700000000002	0.147063
2199	STARmap_plus	well08	spaGCN/config_5	27406.41	757.1809	spaGCN	48306	1022	Starmap+	12.619681666666667	27.40641	0.18603
2200	STARmap_plus	well07	spaGCN/config_5	38737.5	484.0546	spaGCN	45268	1022	Starmap+	8.067576666666666	38.7375	0.100663
2201	STARmap_plus	well06	spaGCN/config_5	64455.99	1011.7406	spaGCN	58117	1022	Starmap+	16.86234333333333	64.45599	0.125354
2202	STARmap_plus	well11	spaGCN/config_5	21996.66	1005.2147	spaGCN	43341	1022	Starmap+	16.753578333333333	21.99666	0.222924
2203	STARmap_plus	well10	spaGCN/config_5	72521.04	1307.795	spaGCN	63343	1022	Starmap+	21.796583333333334	72.52104	0.120935
2204	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	spaGCN/config_5	146750.41	2024.7793	spaGCN	90145	500	MERFISH	33.74632166666667	146.75041000000002	0.365554
2205	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	spaGCN/config_5	241916.29	3033.6329	spaGCN	115779	500	MERFISH	50.56054833333334	241.91629	0.485617
2206	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	spaGCN/config_5	233327.28	3248.0332	spaGCN	112169	500	MERFISH	54.13388666666666	233.32728	0.758967
2207	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	spaGCN/config_5	202495.42	1668.2764	spaGCN	104572	500	MERFISH	27.804606666666665	202.49542000000002	0.403098
2208	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	spaGCN/config_5	257933.3	4322.1031	spaGCN	120186	500	MERFISH	72.03505166666667	257.9333	0.229851
2209	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	spaGCN/config_5	177385.02	2554.8253	spaGCN	99806	500	MERFISH	42.580421666666666	177.38502	0.458263
2210	xenium-mouse-brain-SergioSalas	region_main	spaGCN/config_5	375423.18	6929.3166	spaGCN	142991	248	Xenium	115.48861000000001	375.42318	0.351078
2211	libd_dlpfc	Br8100_151674	spaGCN/config_6	506.68	43.0655	spaGCN	3673	33538	Visium	0.7177583333333334	0.50668	0.447292
2212	libd_dlpfc	Br5292_151507	spaGCN/config_6	1033.36	28.7983	spaGCN	4226	33538	Visium	0.4799716666666667	1.0333599999999998	0.338804
2213	libd_dlpfc	Br5595_151672	spaGCN/config_6	933.63	33.0088	spaGCN	4015	33538	Visium	0.5501466666666667	0.93363	0.261296
2214	libd_dlpfc	Br8100_151675	spaGCN/config_6	862.21	30.3431	spaGCN	3592	33538	Visium	0.5057183333333334	0.86221	0.332091
2215	libd_dlpfc	Br5595_151670	spaGCN/config_6	935.18	28.6683	spaGCN	3498	33538	Visium	0.477805	0.9351799999999999	0.521745
2216	libd_dlpfc	Br5595_151671	spaGCN/config_6	441.59	36.0479	spaGCN	4110	33538	Visium	0.6007983333333333	0.44159	0.312481
2217	libd_dlpfc	Br5292_151509	spaGCN/config_6	1058.66	35.9258	spaGCN	4789	33538	Visium	0.5987633333333334	1.0586600000000002	0.440419
2218	libd_dlpfc	Br5292_151510	spaGCN/config_6	691.59	41.1793	spaGCN	4634	33538	Visium	0.6863216666666666	0.69159	0.448613
2219	libd_dlpfc	Br8100_151676	spaGCN/config_6	734.44	32.9957	spaGCN	3460	33538	Visium	0.5499283333333334	0.7344400000000001	0.434263
2220	libd_dlpfc	Br8100_151673	spaGCN/config_6	1025.64	26.7003	spaGCN	3639	33538	Visium	0.445005	1.02564	0.389096
2221	libd_dlpfc	Br5595_151669	spaGCN/config_6	975.71	36.8826	spaGCN	3661	33538	Visium	0.61471	0.9757100000000001	0.380738
2222	libd_dlpfc	Br5292_151508	spaGCN/config_6	1023.1	35.8784	spaGCN	4384	33538	Visium	0.5979733333333334	1.0231000000000001	0.0897783
2223	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	spaGCN/config_6	3009.48	119.2289	spaGCN	3798	36601	Visium	1.9871483333333333	3.00948	0.412189
2224	visium_chicken_heart	sample_D4	spaGCN/config_6	685.96	15.2356	spaGCN	747	24356	Visium	0.2539266666666667	0.68596	0.340782
2225	visium_chicken_heart	sample_D14	spaGCN/config_6	989.31	40.7975	spaGCN	1967	24356	Visium	0.6799583333333333	0.9893099999999999	0.283288
2226	visium_chicken_heart	sample_D7	spaGCN/config_6	979.75	22.1519	spaGCN	1966	24356	Visium	0.36919833333333335	0.97975	0.222651
2227	visium_chicken_heart	sample_D10	spaGCN/config_6	1076.27	20.7784	spaGCN	1916	24356	Visium	0.3463066666666667	1.07627	0.412318
2228	STARmap_plus	well09	spaGCN/config_6	42118.01	412.4695	spaGCN	50603	1022	Starmap+	6.874491666666667	42.118010000000005	0.311794
2229	STARmap_plus	well01brain	spaGCN/config_6	11156.46	278.3746	spaGCN	29623	1022	Starmap+	4.639576666666667	11.15646	0.346625
2230	STARmap_plus	well05	spaGCN/config_6	24855.85	536.5132	spaGCN	46184	1022	Starmap+	8.941886666666667	24.85585	0.238102
2231	STARmap_plus	well03	spaGCN/config_6	24267.82	464.7288	spaGCN	36954	1022	Starmap+	7.74548	24.26782	0.224284
2232	STARmap_plus	well08	spaGCN/config_6	41391.56	599.4383	spaGCN	48306	1022	Starmap+	9.990638333333333	41.39156	0.292802
2233	STARmap_plus	well07	spaGCN/config_6	37737.87	552.259	spaGCN	45268	1022	Starmap+	9.204316666666667	37.73787	0.217886
2234	STARmap_plus	well06	spaGCN/config_6	55107.41	1336.3859	spaGCN	58117	1022	Starmap+	22.273098333333333	55.10741	0.299607
2235	STARmap_plus	well11	spaGCN/config_6	21884.0	497.5611	spaGCN	43341	1022	Starmap+	8.292685	21.884	0.298705
2236	STARmap_plus	well10	spaGCN/config_6	70078.25	1000.8509	spaGCN	63343	1022	Starmap+	16.680848333333333	70.07825	0.166992
2237	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	spaGCN/config_6	149064.18	2945.0513	spaGCN	90145	500	MERFISH	49.08418833333334	149.06418	0.168276
2238	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	spaGCN/config_6	244022.07	5135.0746	spaGCN	115779	500	MERFISH	85.58457666666666	244.02207	0.0835842
